category,name,url,location,description,type,source,phone,email,address
Boutique Hotels & Hostels,137 Pillars House,https://www.137pillarshotels.com/,"Chiang Mai, Bangkok",Heritage luxury boutique hotels,,,,,
Boutique Hotels & Hostels,Rachamankha Hotel,https://www.rachamankha.com/,Chiang Mai,Lanna architecture boutique hotel,,,,,
Boutique Hotels & Hostels,Na Nirand Romantic Boutique,https://www.nanirand.com/,Chiang Mai,Riverside romantic boutique resort,,,,,
Boutique Hotels & Hostels,Ping Nakara Boutique Hotel,https://www.pingnakara.com/,Chiang Mai,Colonial Lanna boutique hotel,,,,,
Boutique Hotels & Hostels,Akyra Manor Chiang Mai,https://www.theakyra.com/,Chiang Mai,Small luxury hotel in Nimman,,,,,
Boutique Hotels & Hostels,Baan Krating Phuket,https://www.baankrating.com/,Phuket,Jungle boutique resort,,,,,
Boutique Hotels & Hostels,The Siam Hotel,https://www.thesiamhotel.com/,Bangkok,Ultra-luxury riverside boutique hotel,,,,,
Boutique Hotels & Hostels,Ariyasom Villa,https://www.ariyasom.com/,Bangkok,Heritage boutique wellness hotel,,,,,
Boutique Hotels & Hostels,Cabochon Hotel,https://www.cabochonhotel.com/,Bangkok,Art Deco boutique in heritage district,,,,,
Boutique Hotels & Hostels,Hotel Muse Bangkok,https://www.hotelmusebangkok.com/,Bangkok,Luxury lifestyle boutique hotel,,,,,
Boutique Hotels & Hostels,Collective Hospitality,https://collectivehospitality.com/,Multiple,Hostel group with properties across Thailand,,,,,
Boutique Hotels & Hostels,Koh Tao Hostel,https://www.kohtaohostel.com/,Koh Tao,Backpacker hostel on dive island,,,,,
Boutique Hotels & Hostels,Feung Nakorn Balcony,https://www.feungnakorn.com/,Bangkok,Heritage boutique in old town,,,,,
Boutique Hotels & Hostels,Praya Palazzo,https://www.prayapalazzo.com/,Bangkok,Riverside heritage boutique hotel,,,,,
Boutique Hotels & Hostels,Riva Surya Bangkok,https://www.rivasurya.com/,Bangkok,Contemporary riverside boutique,,,,,
Boutique Hotels & Hostels,Maison Dalabua,https://www.maisondalabua.com/,Bangkok,French-Thai boutique hotel,,,,,
Boutique Hotels & Hostels,Inn A Day Bangkok,https://www.innaday.com/,Bangkok,Heritage riverside boutique hotel,,,,,
Food & Culinary Operators,Tingly Thai Cooking School,https://tinglythaicookingschool.com,"17/1 Soi Prachum (Silom 22), Surawong Road, Bangrak, Bangkok 10500",,,xlsx-tirak-vendors,+66 86 903 2963,tinglythaicooking@hotmail.com,"17/1 Soi Prachum (Silom 22), Surawong Road, Bangrak, Bangkok 10500"
Leisure & Experience DMCs,Siam Niramit Phuket,https://siamniramitphuket.com,"55/81 Moo 5 Chalermprakiat Road, Rassada, Mueang Phuket 83000",World-class cultural show about Thai history,,xlsx-tirak-vendors,+66 76 335 000,reservationphuket@siamniramit.com,"55/81 Moo 5 Chalermprakiat Road, Rassada, Mueang Phuket 83000"
Leisure & Experience DMCs,The Tuk Tuk Club,https://thetuktukclub.com,"Chiang Mai, Thailand",,,xlsx-tirak-vendors,+66 53 285 556,bookings@thetuktukclub.com,"Chiang Mai, Thailand"
Leisure & Experience DMCs,"TIC Holidays Co., Ltd",https://tictours.com,"393 Click Denim Bldg, 3rd Floor, Sukhumvit-63, Bangkok 10110",,,xlsx-tirak-vendors,+66 82 720 0090,ticholidays@tictours.com,"393 Click Denim Bldg, 3rd Floor, Sukhumvit-63, Bangkok 10110"
Leisure & Experience DMCs,LJ Biz,https://lets-tour-bangkok.com,"40/83 Sailom Home Office, Soi Intramara 8, Suthisan Rd, Bangkok 10400",,,xlsx-tirak-vendors,+66 2 616 6007,info@lets-tour-bangkok.com,"40/83 Sailom Home Office, Soi Intramara 8, Suthisan Rd, Bangkok 10400"
Food & Culinary Operators,Feast Thailand,https://feastthailand.com,"10 Naebkhehart Road, Hua Hin, Prachuap Khiri Khan 77110",,,xlsx-tirak-vendors,+66 32 510 207,info@feastthailand.com,"10 Naebkhehart Road, Hua Hin, Prachuap Khiri Khan 77110"
Adventure & Outdoor Operators,Dragon Flight Ziplining Canopy Tour,https://dragonflightchiangmai.com,"47/2 Moonmuang Road, T. Prasing A. Muang, Chiang Mai 50200",,,xlsx-tirak-vendors,+66 81 884 5887,info@dragonflightchiangmai.com,"47/2 Moonmuang Road, T. Prasing A. Muang, Chiang Mai 50200"
Adventure & Outdoor Operators,Phoenix Adventure Park,https://phoenixadventurepark.com,"147 M.6 T. Mae Raem, A. Mae Rim, Chiang Mai 50180",,,xlsx-tirak-vendors,+66 94 753 5551,phoenixzipline@gmail.com,"147 M.6 T. Mae Raem, A. Mae Rim, Chiang Mai 50180"
Adventure & Outdoor Operators,Monjam Zipline Adventure,https://chiangmaitraveller.com,"99/9 M. 2 Pongyang, Mae Rim, Chiang Mai 50180",,,xlsx-tirak-vendors,+66 92 973 8868,pobsanookmonjam@gmail.com,"99/9 M. 2 Pongyang, Mae Rim, Chiang Mai 50180"
Adventure & Outdoor Operators,Roctopus Dive,https://roctopusdive.com,"17 Moo 1, Koh Tao, Koh Pha-ngan District, Surat Thani 84360",,,xlsx-tirak-vendors,+66 99 470 4566,info@roctopusdive.com,"17 Moo 1, Koh Tao, Koh Pha-ngan District, Surat Thani 84360"
Adventure & Outdoor Operators,Duck'n Dive Koh Tao,https://duckndivekohtao.com,"Koh Tao Hillside Dive Resort, Koh Tao, Surat Thani 84360",,,xlsx-tirak-vendors,+66 83 431 8998,info@duckndivekohtao.com,"Koh Tao Hillside Dive Resort, Koh Tao, Surat Thani 84360"
Adventure & Outdoor Operators,Phuket Paradise Trip,https://phuketparadisetrip.com,"54/2 Moo 7, Chalong, Mueang Phuket District, Phuket 83130",,,xlsx-tirak-vendors,+66 88 762 3627,phuketatvtour@gmail.com,"54/2 Moo 7, Chalong, Mueang Phuket District, Phuket 83130"
Adventure & Outdoor Operators,Phuket ATV Tour,https://atvphuket.com,"59/26 Moo 5, Srisoonthorn, Thalang District, Phuket 83110",,,xlsx-tirak-vendors,+66 89 874 0055,admin@atvphuket.com,"59/26 Moo 5, Srisoonthorn, Thalang District, Phuket 83110"
Adventure & Outdoor Operators,Railay Rock You,https://railayrockyou.com,"Railay Beach, Krabi 81000",,,xlsx-tirak-vendors,+66 81 415 5464,info@railayrockyou.com,"Railay Beach, Krabi 81000"
Wellness & Spa Services,RAKxa Integrative Wellness,https://rakxawellness.com,"1/1 Moo 6, Bang Nam Phueng, Phra Pradaeng, Samut Prakan 10130",,,xlsx-tirak-vendors,+66 2 055 3100,info@rakxawellness.com,"1/1 Moo 6, Bang Nam Phueng, Phra Pradaeng, Samut Prakan 10130"
Wellness & Spa Services,Layan Life by Anantara,https://layanlifephuket.com,"168 Moo 6, Layan Beach Soi 4, Cherngtalay, Thalang District, Phuket 83110",,,xlsx-tirak-vendors,+66 76 317 210,layanlife@anantara.com,"168 Moo 6, Layan Beach Soi 4, Cherngtalay, Thalang District, Phuket 83110"
Wellness & Spa Services,The Spa Resorts,https://thesparesorts.com,"171/2 Moo 4, Tambon Maret, Koh Samui, Surat Thani 84310",,,xlsx-tirak-vendors,+66 62 831 8888,thespa@thesparesorts.com,"171/2 Moo 4, Tambon Maret, Koh Samui, Surat Thani 84310"
Wellness & Spa Services,Wonderland Healing Center,https://wonderlandhc.com,"77/7 Moo 3, Koh Phangan, Surat Thani 84280",,,xlsx-tirak-vendors,+66 77 377 377,info@wonderlandhc.com,"77/7 Moo 3, Koh Phangan, Surat Thani 84280"
Wellness & Spa Services,Wara Cheewa Spa (Four Seasons),https://fourseasons.com,"502 Moo 1, Mae Rim-Samoeng Old Road, Mae Rim, Chiang Mai 50180",,,xlsx-tirak-vendors,+66 53 298 181,spa.chiangmai@fourseasons.com,"502 Moo 1, Mae Rim-Samoeng Old Road, Mae Rim, Chiang Mai 50180"
Wellness & Spa Services,Opium Spa at The Siam,https://thesiamhotel.com,"3/2 Thanon Khao, Vachirapayabal, Dusit, Bangkok 10300",,,xlsx-tirak-vendors,+66 2 206 6999,spa@thesiamhotel.com,"3/2 Thanon Khao, Vachirapayabal, Dusit, Bangkok 10300"
Nightlife & Entertainment,Illuzion Club Phuket,https://illuzionphuket.com,"31 Thanon Bangla, Pa Tong, Kathu District, Phuket 83150",,,xlsx-tirak-vendors,+66 64 454 4985,info@illuzionphuket.com,"31 Thanon Bangla, Pa Tong, Kathu District, Phuket 83150"
Nightlife & Entertainment,Mustache Bangkok,https://mustachebangkok.com,"Decho Rd, Suriyawong, Bang Rak, Bangkok 10500",,,xlsx-tirak-vendors,+66 63 017 8555,info@mustachebangkok.com,"Decho Rd, Suriyawong, Bang Rak, Bangkok 10500"
Nightlife & Entertainment,The Rock Pub Bangkok,https://therockpub-bangkok.com,"93/26-28 Hollywood Street Building, Phaya Thai Road, Ratchathewi, Bangkok 10400",,,xlsx-tirak-vendors,+66 99 191 5666,info@therockpub-bangkok.com,"93/26-28 Hollywood Street Building, Phaya Thai Road, Ratchathewi, Bangkok 10400"
Nightlife & Entertainment,Fira Beach Club,https://firaphuket.com,"228/6-7 Khok Tanod Road, Karon, Phuket 83100",,,xlsx-tirak-vendors,+66 92 958 8621,reservations@firaphuket.com,"228/6-7 Khok Tanod Road, Karon, Phuket 83100"
Nightlife & Entertainment,Hard Rock Cafe Bangkok,https://cafe.hardrock.com,"518 Maneeya Center Building, Pathumwan, Bangkok 10330",,,xlsx-tirak-vendors,+66 2 254 2594,marketing@hardrockcafe-bangkok.com,"518 Maneeya Center Building, Pathumwan, Bangkok 10330"
Nightlife & Entertainment,BOA Club Phuket,https://boaclubphuket.com,"Soi Gonzo Bangla Road, Patong, Kathu District, Phuket 83150",,,xlsx-tirak-vendors,+66 63 109 2999,info@boaclubphuket.com,"Soi Gonzo Bangla Road, Patong, Kathu District, Phuket 83150"
Nightlife & Entertainment,Black Cabin Bar,https://facebook.com/blackcabinbar,"466, 16 Thong Lo, Khlong Tan Nuea, Watthana, Bangkok 10110",,,xlsx-tirak-vendors,+66 81 599 9365,info@blackcabinbar.com,"466, 16 Thong Lo, Khlong Tan Nuea, Watthana, Bangkok 10110"
Nightlife & Entertainment,Aces Nightclub,https://acesnightclub.com,"1st floor, Ambassador Hotel, 171 Soi Sukhumvit 11, Watthana, Bangkok 10110",,,xlsx-tirak-vendors,+66 95 981 2089,info@acesnightclub.com,"1st floor, Ambassador Hotel, 171 Soi Sukhumvit 11, Watthana, Bangkok 10110"
Nightlife & Entertainment,Elite Thonglor,https://elitethonglor13.com,"16 Thong Lo 13 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110",,,xlsx-tirak-vendors,+66 95 487 5904,info@elitebkk.com,"16 Thong Lo 13 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110"
Nightlife & Entertainment,Green Room Bangkok,https://greenroombangkok.com,"Sukhumvit Soi 7/1 Nana, Bangkok 10110",,,xlsx-tirak-vendors,+66 80 993 2299,info@greenroombangkok.com,"Sukhumvit Soi 7/1 Nana, Bangkok 10110"
Lifestyle & Experiences,Blue Voyage Thailand,https://bluevoyagethailand.com,"53 Sivatel Tower, Wireless Rd, Lumphini, Pathum Wan, Bangkok 10330",,,xlsx-tirak-vendors,+66 86 826 5656,reservations@bluevoyagethailand.com,"53 Sivatel Tower, Wireless Rd, Lumphini, Pathum Wan, Bangkok 10330"
Lifestyle & Experiences,BASE Bangkok,https://basebangkok.com,"Unit 2F-S11-01/2 Gaysorn Amarin, Phloen Chit Rd., Lumphini, Bangkok 10330",Combat sports & fitness in Bangkok,,xlsx-tirak-vendors,+66 2 107 2779,team@basebangkok.com,"Unit 2F-S11-01/2 Gaysorn Amarin, Phloen Chit Rd., Lumphini, Bangkok 10330"
Lifestyle & Experiences,Rajawongse Clothier,https://dress-for-success.com,"130 Sukhumvit Road (Next to Landmark hotel), Khlong Toei, Bangkok 10110",,,xlsx-tirak-vendors,+66 81 816 1198,victor@dress-for-success.com,"130 Sukhumvit Road (Next to Landmark hotel), Khlong Toei, Bangkok 10110"
Lifestyle & Experiences,Siam Seaplane,https://siamseaplane.com,"52/27 Soi Nana Nuea, Khlong Toei Nuea, Watthana, Bangkok 10110",,,xlsx-tirak-vendors,+66 2 002 6969,contact@siamseaplane.com,"52/27 Soi Nana Nuea, Khlong Toei Nuea, Watthana, Bangkok 10110"
Lifestyle & Experiences,Thailand Elite,https://thailandelite.com,"Bangkok, Thailand (Operates Nationwide)",,,xlsx-tirak-vendors,+66 2 352 3000,info@thailandelite.com,"Bangkok, Thailand (Operates Nationwide)"
Lifestyle & Experiences,Arena Sports Club Hua Hin,https://arenahuahin.com,"52/52 Petchkasem Road, Nong Gae, Hua Hin, Prachuap Khiri Khan 77110",,,xlsx-tirak-vendors,+66 32 909 633,info@arenahuahin.com,"52/52 Petchkasem Road, Nong Gae, Hua Hin, Prachuap Khiri Khan 77110"
Lifestyle & Experiences,Roots Coffee Roaster,https://rootsbkk.com,"33, 31 Bhiraj Tower at Sathon, South Sathon Road, Yannawa, Sathon, Bangkok 10120",,,xlsx-tirak-vendors,+66 82 091 6175,info@rootsbkk.com,"33, 31 Bhiraj Tower at Sathon, South Sathon Road, Yannawa, Sathon, Bangkok 10120"
Lifestyle & Experiences,Nature Boutique Hotel,https://naturehotel.info,"1/19 Vibhavadi Rangsit Road Soi 38 Lat Yao, Chatuchak, Bangkok 10900",,,xlsx-tirak-vendors,+66 81 104 8000,bbratchavipa@gmail.com,"1/19 Vibhavadi Rangsit Road Soi 38 Lat Yao, Chatuchak, Bangkok 10900"
Cinema & Entertainment,Embassy Diplomat Screens,https://embassycineplex.com,"6th Floor, Central Embassy, 1031 Phloen Chit Rd, Pathum Wan, Bangkok 10330",,,xlsx-tirak-vendors,+66 2 160 5999,contact@embassycineplex.com,"6th Floor, Central Embassy, 1031 Phloen Chit Rd, Pathum Wan, Bangkok 10330"
Cinema & Entertainment,House Samyan,https://housesamyan.com,"5th Floor, Samyan Mitrtown, 944/1 Rama IV Rd, Wang Mai, Pathum Wan, Bangkok 10330",,,xlsx-tirak-vendors,+66 98 869 0997,house.cinema.thai@gmail.com,"5th Floor, Samyan Mitrtown, 944/1 Rama IV Rd, Wang Mai, Pathum Wan, Bangkok 10330"
Cinema & Entertainment,Foundation Cinema Oasis,https://cinemaoasis.com,"4 Soi Sukhumvit 43, Khlong Tan Nuea, Watthana, Bangkok 10110",,,xlsx-tirak-vendors,+66 96 054 0939,cinemaoasis.bk@gmail.com,"4 Soi Sukhumvit 43, Khlong Tan Nuea, Watthana, Bangkok 10110"
Cinema & Entertainment,Lido Connect,https://lidoconnect.com,"256 Rama I Rd, Pathum Wan, Bangkok 10330",,,xlsx-tirak-vendors,+66 64 181 4567,info@lidoconnect.com,"256 Rama I Rd, Pathum Wan, Bangkok 10330"
Cinema & Entertainment,Paragon Cineplex (Major Cineplex Group),https://majorcineplex.com,"5th Floor, Siam Paragon, 991 Rama I Rd, Pathum Wan, Bangkok 10330",,,xlsx-tirak-vendors,+66 2 129 4635,info@majorcineplex.com,"5th Floor, Siam Paragon, 991 Rama I Rd, Pathum Wan, Bangkok 10330"
Cinema & Entertainment,Emprivé Cineclub (SF Group),https://sfcinemacity.com,"5th Floor, The Emporium, 622 Sukhumvit Rd, Khlong Toei, Bangkok 10110",,,xlsx-tirak-vendors,+66 2 268 8888,contact@sfcinemacity.com,"5th Floor, The Emporium, 622 Sukhumvit Rd, Khlong Toei, Bangkok 10110"
Cinema & Entertainment,Cinematique,https://hotelcinematique.com,"1112/91-93 Soi Sukhumvit Plus, Phra Khanong, Khlong Toei, Bangkok 10110",,,xlsx-tirak-vendors,+66 61 242 4567,info@hotelcinematique.com,"1112/91-93 Soi Sukhumvit Plus, Phra Khanong, Khlong Toei, Bangkok 10110"
Cinema & Entertainment,The Friese-Greene Club,https://fgc.in.th,"259/6 Sukhumvit Soi 22, Khlong Toei, Bangkok 10110",,,xlsx-tirak-vendors,+66 87 000 0795,info@fgc.in.th,"259/6 Sukhumvit Soi 22, Khlong Toei, Bangkok 10110"
Cinema & Entertainment,ICON CINECONIC (Major Cineplex),https://majorcineplex.com,"6th Floor, ICONSIAM, 299 Charoen Nakhon Rd, Khlong San, Bangkok 10600",,,xlsx-tirak-vendors,+66 2 288 0100,ir@majorcineplex.com,"6th Floor, ICONSIAM, 299 Charoen Nakhon Rd, Khlong San, Bangkok 10600"
Cinema & Entertainment,SF World Cinema,https://sfcinemacity.com,"7th Floor, CentralWorld, 999/9 Rama I Rd, Pathum Wan, Bangkok 10330",,,xlsx-tirak-vendors,+66 2 268 8888,info@sfcinemacity.com,"7th Floor, CentralWorld, 999/9 Rama I Rd, Pathum Wan, Bangkok 10330"
Food & Culinary Operators,Mia Restaurant,https://miarestaurantbkk.com,"30 Attha Kawi 1 (Sukhumvit Soi 26), Khlong Tan, Khlong Toei, Bangkok 10110",,,xlsx-tirak-vendors,+66 98 862 9659,reservation@miarestaurantbkk.com,"30 Attha Kawi 1 (Sukhumvit Soi 26), Khlong Tan, Khlong Toei, Bangkok 10110"
Food & Culinary Operators,The Meatchop Butcher and Spirits,https://facebook.com/meatchopbkk,"1/4 Sala Daeng 1 Alley, Silom, Bang Rak, Bangkok 10500",,,xlsx-tirak-vendors,+66 2 033 2709,,"1/4 Sala Daeng 1 Alley, Silom, Bang Rak, Bangkok 10500"
Food & Culinary Operators,Factory Coffee HQ,https://factorybkk.com,"226/2 Pradit Manutham Rd, Phlabphla, Wang Thonglang, Bangkok 10310",,,xlsx-tirak-vendors,+66 94 217 4422,factorycoffee.bkk@gmail.com,"226/2 Pradit Manutham Rd, Phlabphla, Wang Thonglang, Bangkok 10310"
Food & Culinary Operators,Akha Ama Coffee,https://akhaamacoffee.com,"9/1 Mata Apartment, Hassadhisawee Rd, Soi 3, Chang Phuak, Chiang Mai 50300",,,xlsx-tirak-vendors,+66 86 915 8600,info@akhaama.com,"9/1 Mata Apartment, Hassadhisawee Rd, Soi 3, Chang Phuak, Chiang Mai 50300"
Food & Culinary Operators,Piri Piri Flaming Grill (Siam Paragon Branch),https://piripiriasia.com,"Siam Paragon Food Hall, 991 Rama I Rd, Pathum Wan, Bangkok 10330",Luxury shopping mall with entertainment and dining,,xlsx-tirak-vendors,+66 2 610 7554,info@piripiriasia.com,"Siam Paragon Food Hall, 991 Rama I Rd, Pathum Wan, Bangkok 10330"
Food & Culinary Operators,Vesper Cocktail Bar,https://vesperbar.co,"10/15 Convent Road, Silom, Bang Rak, Bangkok 10500",,,xlsx-tirak-vendors,+66 2 235 2777,bar.vesperbkk@gmail.com,"10/15 Convent Road, Silom, Bang Rak, Bangkok 10500"
Food & Culinary Operators,Embassy Room,https://hyatt.com,"Central Embassy, 88 Wireless Road, Pathumwan, Bangkok 10330",,,xlsx-tirak-vendors,+66 2 011 7431,embassyroom.bkk@hyatt.com,"Central Embassy, 88 Wireless Road, Pathumwan, Bangkok 10330"
MICE & Event DMCs,Magma Event Bangkok,https://magmaeventbangkok.com,Bangkok (Operates Nationwide),MICE/DMC company in Thailand,,xlsx-tirak-vendors,+66 84 675 1964,info@magmaeventbangkok.com,Bangkok (Operates Nationwide)
MICE & Event DMCs,Rave Times Thailand,https://ravetimesth.com,Bangkok,,,xlsx-tirak-vendors,Contact via Telegram/LINE,info@ravetimesth.com,Bangkok
MICE & Event DMCs,"Events Lab and Production Co., Ltd.",https://eventslabpro.com,"Bangkok, Thailand",,,xlsx-tirak-vendors,+66 80 148 8484,contact@eventslabpro.com,"Bangkok, Thailand"
MICE & Event DMCs,Live Promotions Bkk,https://facebook.com/livepromotionsbkk,"Bangkok, Thailand",,,xlsx-tirak-vendors,+33 6 84 86 53 73,polo@livepromotionsbkk.com,"Bangkok, Thailand"
MICE & Event DMCs,JAND Events,https://jandevents.com,Phuket Yacht Haven Marina,,,xlsx-tirak-vendors,+66 76 601 566,info@jandevents.com,Phuket Yacht Haven Marina
MICE & Event DMCs,Halfmoon Festival,https://halfmoonfestival.com,"Ban Tai, Koh Phangan, Surat Thani 84280",,,xlsx-tirak-vendors,+66 77 377 649,info@halfmoonfestival.com,"Ban Tai, Koh Phangan, Surat Thani 84280"
MICE & Event DMCs,MakingTeams,https://makingteams.com,"Bangkok, Thailand",,,xlsx-tirak-vendors,+66 2 105 5724,info@makingteams.com,"Bangkok, Thailand"
MICE & Event DMCs,Jabu Events,https://jabuevents.com,"Bangkok, Thailand",,,xlsx-tirak-vendors,+66 85 198 8303,info@jabuevents.com,"Bangkok, Thailand"
Leisure & Experience DMCs,DTH Travel (formerly Diethelm),https://dth.travel,,,,xlsx-tirak-vendors-sheet2,+66 2 660 7000,,
Leisure & Experience DMCs,Phoenix Voyages,https://phoenixvoyages.com,,,,xlsx-tirak-vendors-sheet2,+66 2 650 9040,,
Leisure & Experience DMCs,Asia DMC,https://asiadmc.com,,,,xlsx-tirak-vendors-sheet2,+66 2 254 7900,,
Leisure & Experience DMCs,Absolute Asia Travel,https://absoluteasiatravel.com,,,,xlsx-tirak-vendors-sheet2,+66 2 630 6116,,
Leisure & Experience DMCs,Visite Thai,https://visitethai.com,,,,xlsx-tirak-vendors-sheet2,+66 2 632 9494,,
Leisure & Experience DMCs,Meeting Point International,https://meetingpointasia.com,,,,xlsx-tirak-vendors-sheet2,+66 2 723 6000,,
Leisure & Experience DMCs,K1 Travels,https://k1travels.com,,,,xlsx-tirak-vendors-sheet2,+66 2 233 4444,,
Leisure & Experience DMCs,CDM Thailand,https://cdmthailand.com,,,,xlsx-tirak-vendors-sheet2,+66 2 635 0880,,
Leisure & Experience DMCs,Trails of Indochina,https://trailsofindochina.com,,,,xlsx-tirak-vendors-sheet2,+66 2 235 6006,,
Leisure & Experience DMCs,Tycoon Holidays,https://tycoonholidays.com,,,,xlsx-tirak-vendors-sheet2,+66 2 203 1455,,
Leisure & Experience DMCs,Unique World Global,https://uniqueworldglobal.com,,,,xlsx-tirak-vendors-sheet2,+66 2 253 4567,,
Leisure & Experience DMCs,Dong DMC,https://dongdmc.com,,,,xlsx-tirak-vendors-sheet2,+66 2 642 4111,,
Leisure & Experience DMCs,Kingdom DMC,https://kingdomdmc.com,,,,xlsx-tirak-vendors-sheet2,+66 2 123 4567,,
Leisure & Experience DMCs,Your Tour Desk,https://yourtourdesk.com,,,,xlsx-tirak-vendors-sheet2,+66 93 363 1006,,
Leisure & Experience DMCs,Explera DMC,https://explera.co.th,,Event management DMC in Thailand,,xlsx-tirak-vendors-sheet2,+66 2 123 4567,,
Leisure & Experience DMCs,Sun Leisure World,https://sunleisureworld.com,,,,xlsx-tirak-vendors-sheet2,+66 2 001 2233,,
Leisure & Experience DMCs,Easia Travel,https://easia-travel.com,,,,xlsx-tirak-vendors-sheet2,+66 2 245 4445,,
Leisure & Experience DMCs,ICS Travel Group,https://icstravelgroup.com,,,,xlsx-tirak-vendors-sheet2,+66 2 233 4444,,
Leisure & Experience DMCs,Panorama Destination,https://panorama-destination.com,,,,xlsx-tirak-vendors-sheet2,+66 2 345 6789,,
Leisure & Experience DMCs,TravelBullz,https://travelbullz.com,,,,xlsx-tirak-vendors-sheet2,+66 2 655 5555,,
Leisure & Experience DMCs,Go Ghummo,https://goghummo.com,,,,xlsx-tirak-vendors-sheet2,+91 98 992 92629,,
Leisure & Experience DMCs,DHT Holidays,https://dhtholidays.com,,,,xlsx-tirak-vendors-sheet2,+91 11 1234 5678,,
Leisure & Experience DMCs,Sri Holidays,https://sri-holidays.com,,,,xlsx-tirak-vendors-sheet2,+66 81 234 5678,,
Leisure & Experience DMCs,Travex DMC,https://travexnet.com,,,,xlsx-tirak-vendors-sheet2,+66 2 111 2222,,
Leisure & Experience DMCs,Arlymear Travel,https://arlymear.com,,,,xlsx-tirak-vendors-sheet2,+66 2 333 4444,,
Leisure & Experience DMCs,World Travel Service (WTS),https://worldtravelservice.co.th,,,,xlsx-tirak-vendors-sheet2,+66 2 555 6666,,
Leisure & Experience DMCs,JTB Thailand B2B,https://jtbthailand.com,,,,xlsx-tirak-vendors-sheet2,+66 2 777 8888,,
Leisure & Experience DMCs,Miki Travel Asia,https://miki.co.uk,,,,xlsx-tirak-vendors-sheet2,+66 2 999 0000,,
Leisure & Experience DMCs,H.I.S. Tours B2B,https://histours.co.th,,,,xlsx-tirak-vendors-sheet2,+66 2 123 0000,,
Leisure & Experience DMCs,Streamline Events & DMC,https://streamlinedmc.com,,,,xlsx-tirak-vendors-sheet2,+66 2 456 0000,,
Leisure & Experience DMCs,Events Travel Asia,https://eventstravelasia.com,,,,xlsx-tirak-vendors-sheet2,+66 2 789 0000,,
Leisure & Experience DMCs,Focus Asia,https://focus.asia,,,,xlsx-tirak-vendors-sheet2,+66 2 444 5555,,
Leisure & Experience DMCs,Sens Asia Travel,https://sensasia.com,,,,xlsx-tirak-vendors-sheet2,+66 2 666 7777,,
Leisure & Experience DMCs,I Asia Thailand,https://iasiathailand.com,,,,xlsx-tirak-vendors-sheet2,+66 2 888 9999,,
Leisure & Experience DMCs,Destination Services Thailand,https://destinationservices.com,,,,xlsx-tirak-vendors-sheet2,+66 2 111 3333,,
Leisure & Experience DMCs,Travelink Thailand,https://travelink.co.th,,,,xlsx-tirak-vendors-sheet2,+66 2 222 4444,,
Leisure & Experience DMCs,R.M.A. Travel & Tours,https://rmatravel.com,,,,xlsx-tirak-vendors-sheet2,+66 2 333 5555,,
Leisure & Experience DMCs,East West Siam,https://eastwestsiam.com,,,,xlsx-tirak-vendors-sheet2,+66 2 444 6666,,
Leisure & Experience DMCs,Siam Travel International,https://siamtravel.co.th,,,,xlsx-tirak-vendors-sheet2,+66 2 555 7777,,
Leisure & Experience DMCs,Majestic Travel International,https://majestictravel.co.th,,,,xlsx-tirak-vendors-sheet2,+66 2 666 8888,,
Leisure & Experience DMCs,Century Holidays Thailand,https://centuryholidays.com,,,,xlsx-tirak-vendors-sheet2,+66 2 777 9999,,
Leisure & Experience DMCs,GM Tour & Travel,https://gmtour.com,,,,xlsx-tirak-vendors-sheet2,+66 2 888 0000,,
Transport & Transfer Services,Nakhonchai Air (NCA),https://www.nakhonchaiair.com/,National,Thailand's premier VIP long-distance bus service,,pipeline-curated,,,
Nightlife & Entertainment,Sky Bar at Lebua,https://lebua.com/sky-bar/,Bangkok,Iconic 64th-floor rooftop bar featured in The Hangover II,,pipeline-curated,,,
Nightlife & Entertainment,Octave Rooftop Lounge & Bar,https://www.marriott.com/hotels/hotel-information/restaurant/bkkms-bangkok-marriott-hotel-sukhumvit/,Bangkok,360-degree rooftop bar on 45th-49th floors of Marriott Sukhumvit,,pipeline-curated,,,
Nightlife & Entertainment,Vertigo and Moon Bar,https://www.banyantree.com/thailand/bangkok,Bangkok,"Open-air rooftop bar atop Banyan Tree Bangkok, 61st floor",,pipeline-curated,,,
Nightlife & Entertainment,Maggie Choo's,https://www.maggiechoos.com/,Bangkok,Underground speakeasy bar beneath Novotel Silom,,pipeline-curated,,,
Nightlife & Entertainment,Iron Fairies,https://www.theironfairies.com/,Bangkok,Gothic fairy-tale themed cocktail bar in Thonglor,,pipeline-curated,,,
Nightlife & Entertainment,Havana Social,https://www.havanasocialbkk.com/,Bangkok,Hidden Cuban-themed speakeasy in Sukhumvit,,pipeline-curated,,,
Nightlife & Entertainment,Sing Sing Theater,https://www.singsingtheater.com/,Bangkok,1930s Shanghai-inspired nightclub and performance venue,,pipeline-curated,,,
Nightlife & Entertainment,Sugar Club Bangkok,https://www.sugarclub-bangkok.com/,Bangkok,Multi-level nightclub with live DJs on Sukhumvit Soi 11,,pipeline-curated,,,
Nightlife & Entertainment,Onyx Bangkok,https://www.onyxbangkok.com/,Bangkok,Premier nightclub hosting international DJs at RCA,,pipeline-curated,,,
Nightlife & Entertainment,Route 66 Club,https://www.route66club.com/,Bangkok,Legendary multi-zone nightclub at RCA,,pipeline-curated,,,
